sample_id,seed,part_id,machine,length_mm,deviation_from_target,within_spec
sample_5,4706,P0049,M1,49.616,-0.384,True
sample_5,4706,P0050,M1,50.21,0.21,True
sample_5,4706,P0051,M1,50.791,0.791,True
sample_5,4706,P0052,M1,49.041,-0.959,True
sample_5,4706,P0053,M1,50.383,0.383,True
sample_5,4706,P0054,M1,49.832,-0.168,True
sample_5,4706,P0055,M1,48.914,-1.086,True
sample_5,4706,P0056,M1,49.567,-0.433,True
sample_5,4706,P0057,M1,49.771,-0.229,True
sample_5,4706,P0058,M1,49.23,-0.77,True
sample_5,4706,P0059,M1,51.023,1.023,True
sample_5,4706,P0060,M1,49.901,-0.099,True
sample_5,4706,P0061,M1,50.008,0.008,True
sample_5,4706,P0062,M1,49.851,-0.149,True
sample_5,4706,P0063,M1,50.119,0.119,True
sample_5,4706,P0064,M1,48.955,-1.045,True
sample_5,4706,P0065,M1,50.056,0.056,True
sample_5,4706,P0066,M1,49.578,-0.422,True
sample_5,4706,P0067,M1,49.953,-0.047,True
sample_5,4706,P0068,M1,50.142,0.142,True
sample_5,4706,P0069,M1,49.437,-0.563,True
sample_5,4706,P0070,M1,49.446,-0.554,True
sample_5,4706,P0071,M1,49.61,-0.39,True
sample_5,4706,P0072,M1,49.829,-0.171,True
sample_5,4706,P0073,M1,49.813,-0.187,True
sample_5,4706,P0074,M1,50.771,0.771,True
sample_5,4706,P0075,M1,50.084,0.084,True
sample_5,4706,P0076,M1,50.766,0.766,True
sample_5,4706,P0077,M1,49.657,-0.343,True
sample_5,4706,P0078,M1,49.304,-0.696,True
sample_5,4706,P0079,M1,49.266,-0.734,True
sample_5,4706,P0080,M1,50.342,0.342,True
sample_5,4706,P0081,M1,49.226,-0.774,True
sample_5,4706,P0082,M1,49.775,-0.225,True
sample_5,4706,P0083,M1,49.705,-0.295,True
sample_5,4706,P0084,M1,50.426,0.426,True
sample_5,4706,P0085,M1,50.247,0.247,True
sample_5,4706,P0086,M1,50.492,0.492,True
sample_5,4706,P0087,M1,50.065,0.065,True
sample_5,4706,P0088,M1,50.308,0.308,True
sample_5,4706,P0089,M1,50.553,0.553,True
sample_5,4706,P0090,M1,50.106,0.106,True
sample_5,4706,P0091,M1,49.506,-0.494,True
sample_5,4706,P0092,M1,50.014,0.014,True
sample_5,4706,P0093,M1,49.774,-0.226,True
sample_5,4706,P0094,M1,50.627,0.627,True
sample_5,4706,P0095,M1,50.104,0.104,True
sample_5,4706,P0096,M1,50.085,0.085,True
sample_5,4706,P0097,M1,49.885,-0.115,True
sample_5,4706,P0098,M1,49.256,-0.744,True
sample_5,4706,P0099,M1,51.228,1.228,True
sample_5,4706,P0100,M1,50.143,0.143,True
sample_5,4706,P0101,M1,49.089,-0.911,True
sample_5,4706,P0102,M1,49.335,-0.665,True
sample_5,4706,P0103,M1,49.867,-0.133,True
sample_5,4706,P0104,M1,50.016,0.016,True
sample_5,4706,P0105,M1,50.451,0.451,True
sample_5,4706,P0106,M1,50.001,0.001,True
sample_5,4706,P0107,M1,50.6,0.6,True
sample_5,4706,P0108,M1,50.194,0.194,True
sample_5,4706,P0109,M1,50.357,0.357,True
sample_5,4706,P0110,M1,49.745,-0.255,True
sample_5,4706,P0111,M1,49.406,-0.594,True
sample_5,4706,P0112,M1,49.515,-0.485,True
sample_5,4706,P0113,M1,49.959,-0.041,True
sample_5,4706,P0114,M1,51.632,1.632,False
sample_5,4706,P0115,M1,49.1,-0.9,True
sample_5,4706,P0116,M1,49.209,-0.791,True
sample_5,4706,P0117,M1,49.893,-0.107,True
sample_5,4706,P0118,M1,49.059,-0.941,True
sample_5,4706,P0119,M1,49.699,-0.301,True
sample_5,4706,P0120,M1,49.442,-0.558,True
sample_5,4706,P0121,M1,49.725,-0.275,True
sample_5,4706,P0122,M1,49.461,-0.539,True
sample_5,4706,P0123,M1,50.132,0.132,True
sample_5,4706,P0124,M1,50.18,0.18,True
sample_5,4706,P0125,M1,49.796,-0.204,True
sample_5,4706,P0126,M1,50.218,0.218,True
sample_5,4706,P0127,M1,51.068,1.068,True
sample_5,4706,P0128,M1,49.815,-0.185,True
sample_5,4706,P0129,M1,49.27,-0.73,True
sample_5,4706,P0130,M1,49.469,-0.531,True
sample_5,4706,P0131,M1,49.525,-0.475,True
sample_5,4706,P0132,M1,49.575,-0.425,True
sample_5,4706,P0133,M1,48.725,-1.275,True
sample_5,4706,P0134,M1,50.257,0.257,True
sample_5,4706,P0135,M1,50.442,0.442,True
sample_5,4706,P0136,M1,49.514,-0.486,True
sample_5,4706,P0137,M1,50.535,0.535,True
sample_5,4706,P0138,M1,50.853,0.853,True
sample_5,4706,P0139,M1,49.838,-0.162,True
sample_5,4706,P0140,M1,49.955,-0.045,True
sample_5,4706,P0141,M1,49.71,-0.29,True
sample_5,4706,P0142,M1,49.332,-0.668,True
sample_5,4706,P0143,M1,49.794,-0.206,True
sample_5,4706,P0144,M1,49.515,-0.485,True
sample_5,4706,P0145,M1,49.667,-0.333,True
sample_5,4706,P0146,M1,49.312,-0.688,True
sample_5,4706,P0147,M1,49.563,-0.437,True
sample_5,4706,P0148,M1,50.739,0.739,True
sample_5,4706,P0149,M1,50.149,0.149,True
sample_5,4706,P0150,M1,50.444,0.444,True
sample_5,4706,P0151,M1,50.462,0.462,True
sample_5,4706,P0152,M1,50.301,0.301,True
sample_5,4706,P0153,M1,50.486,0.486,True
sample_5,4706,P0154,M1,49.76,-0.24,True
sample_5,4706,P0155,M1,50.572,0.572,True
sample_5,4706,P0156,M1,49.651,-0.349,True
sample_5,4706,P0157,M1,49.854,-0.146,True
sample_5,4706,P0158,M1,50.534,0.534,True
sample_5,4706,P0159,M1,50.608,0.608,True
sample_5,4706,P0160,M1,49.025,-0.975,True
sample_5,4706,P0161,M1,49.168,-0.832,True
sample_5,4706,P0162,M1,49.971,-0.029,True
sample_5,4706,P0163,M1,49.885,-0.115,True
sample_5,4706,P0164,M1,49.948,-0.052,True
sample_5,4706,P0165,M1,49.898,-0.102,True
sample_5,4706,P0166,M1,50.423,0.423,True
sample_5,4706,P0167,M1,51.206,1.206,True
sample_5,4706,P0168,M1,50.725,0.725,True
sample_5,4706,P0169,M1,50.056,0.056,True
sample_5,4706,P0170,M1,50.281,0.281,True
sample_5,4706,P0171,M1,50.309,0.309,True
sample_5,4706,P0172,M1,50.77,0.77,True
sample_5,4706,P0173,M1,48.713,-1.287,True
sample_5,4706,P0174,M1,49.7,-0.3,True
sample_5,4706,P0175,M1,49.77,-0.23,True
sample_5,4706,P0176,M1,49.565,-0.435,True
sample_5,4706,P0177,M1,50.133,0.133,True
sample_5,4706,P0178,M1,49.759,-0.241,True
sample_5,4706,P0179,M1,49.827,-0.173,True
sample_5,4706,P0180,M1,50.436,0.436,True
sample_5,4706,P0181,M2,49.776,-0.224,True
sample_5,4706,P0182,M2,50.843,0.843,True
sample_5,4706,P0183,M2,50.428,0.428,True
sample_5,4706,P0184,M2,49.783,-0.217,True
sample_5,4706,P0185,M2,50.922,0.922,True
sample_5,4706,P0186,M2,51.242,1.242,True
sample_5,4706,P0187,M2,51.107,1.107,True
sample_5,4706,P0188,M2,51.634,1.634,False
sample_5,4706,P0189,M2,50.257,0.257,True
sample_5,4706,P0190,M2,50.121,0.121,True
sample_5,4706,P0191,M2,50.974,0.974,True
sample_5,4706,P0192,M2,50.641,0.641,True
sample_5,4706,P0193,M2,49.442,-0.558,True
sample_5,4706,P0194,M2,50.523,0.523,True
sample_5,4706,P0195,M2,50.421,0.421,True
sample_5,4706,P0196,M2,49.778,-0.222,True
sample_5,4706,P0197,M2,50.028,0.028,True
sample_5,4706,P0198,M2,50.348,0.348,True
sample_5,4706,P0199,M2,51.363,1.363,True
sample_5,4706,P0200,M2,50.312,0.312,True
sample_5,4706,P0201,M2,50.715,0.715,True
sample_5,4706,P0202,M2,49.688,-0.312,True
sample_5,4706,P0203,M2,51.129,1.129,True
sample_5,4706,P0204,M2,49.663,-0.337,True
sample_5,4706,P0205,M2,50.756,0.756,True
sample_5,4706,P0206,M2,49.277,-0.723,True
sample_5,4706,P0207,M2,50.176,0.176,True
sample_5,4706,P0208,M2,50.742,0.742,True
sample_5,4706,P0209,M2,50.221,0.221,True
sample_5,4706,P0210,M2,50.388,0.388,True
sample_5,4706,P0211,M2,49.315,-0.685,True
sample_5,4706,P0212,M2,51.226,1.226,True
sample_5,4706,P0213,M2,50.547,0.547,True
sample_5,4706,P0214,M2,49.928,-0.072,True
sample_5,4706,P0215,M2,50.175,0.175,True
sample_5,4706,P0216,M2,49.328,-0.672,True
sample_5,4706,P0217,M2,50.081,0.081,True
sample_5,4706,P0218,M2,49.769,-0.231,True
sample_5,4706,P0219,M2,49.598,-0.402,True
sample_5,4706,P0220,M2,50.978,0.978,True
sample_5,4706,P0221,M2,50.131,0.131,True
sample_5,4706,P0222,M2,51.127,1.127,True
sample_5,4706,P0223,M2,51.4,1.4,True
sample_5,4706,P0224,M2,49.764,-0.236,True
sample_5,4706,P0225,M2,51.203,1.203,True
sample_5,4706,P0226,M2,49.989,-0.011,True
sample_5,4706,P0227,M2,49.822,-0.178,True
sample_5,4706,P0228,M2,52.215,2.215,False
sample_5,4706,P0229,M2,51.562,1.562,False
sample_5,4706,P0230,M2,49.558,-0.442,True
sample_5,4706,P0231,M2,49.232,-0.768,True
sample_5,4706,P0232,M2,50.14,0.14,True
sample_5,4706,P0233,M2,50.95,0.95,True
sample_5,4706,P0234,M2,50.564,0.564,True
sample_5,4706,P0235,M2,50.332,0.332,True
sample_5,4706,P0236,M2,49.825,-0.175,True
sample_5,4706,P0237,M2,50.455,0.455,True
sample_5,4706,P0238,M2,49.175,-0.825,True
sample_5,4706,P0239,M2,49.994,-0.006,True
sample_5,4706,P0240,M2,51.252,1.252,True
sample_5,4706,P0241,M2,49.594,-0.406,True
sample_5,4706,P0242,M2,49.268,-0.732,True
sample_5,4706,P0243,M2,51.604,1.604,False
sample_5,4706,P0244,M2,49.329,-0.671,True
sample_5,4706,P0245,M2,51.365,1.365,True
sample_5,4706,P0246,M2,48.124,-1.876,False
sample_5,4706,P0247,M2,50.415,0.415,True
sample_5,4706,P0248,M2,49.877,-0.123,True
sample_5,4706,P0249,M2,50.568,0.568,True
sample_5,4706,P0250,M2,50.402,0.402,True
sample_5,4706,P0251,M2,50.857,0.857,True
sample_5,4706,P0252,M2,49.735,-0.265,True
sample_5,4706,P0253,M2,49.261,-0.739,True
sample_5,4706,P0254,M2,50.641,0.641,True
sample_5,4706,P0255,M2,51.471,1.471,True
sample_5,4706,P0256,M2,49.869,-0.131,True
sample_5,4706,P0257,M2,50.66,0.66,True
sample_5,4706,P0258,M2,49.889,-0.111,True
sample_5,4706,P0259,M2,50.995,0.995,True
sample_5,4706,P0260,M2,49.677,-0.323,True
sample_5,4706,P0261,M2,50.435,0.435,True
sample_5,4706,P0262,M2,51.224,1.224,True
sample_5,4706,P0263,M2,50.323,0.323,True
sample_5,4706,P0264,M2,49.956,-0.044,True
sample_5,4706,P0265,M2,49.668,-0.332,True
sample_5,4706,P0266,M2,50.88,0.88,True
sample_5,4706,P0267,M2,50.259,0.259,True
sample_5,4706,P0268,M2,49.31,-0.69,True
sample_5,4706,P0269,M2,49.599,-0.401,True
sample_5,4706,P0270,M2,51.45,1.45,True
sample_5,4706,P0271,M2,51.369,1.369,True
sample_5,4706,P0272,M2,50.737,0.737,True
sample_5,4706,P0273,M2,50.249,0.249,True
sample_5,4706,P0274,M2,51.576,1.576,False
sample_5,4706,P0275,M2,51.904,1.904,False
sample_5,4706,P0276,M2,50.388,0.388,True
sample_5,4706,P0277,M2,50.524,0.524,True
sample_5,4706,P0278,M2,50.47,0.47,True
sample_5,4706,P0279,M2,51.054,1.054,True
sample_5,4706,P0280,M2,50.991,0.991,True
sample_5,4706,P0281,M2,49.502,-0.498,True
sample_5,4706,P0282,M2,51.548,1.548,False
sample_5,4706,P0283,M2,49.96,-0.04,True
sample_5,4706,P0284,M2,50.425,0.425,True
sample_5,4706,P0285,M2,49.726,-0.274,True
sample_5,4706,P0286,M2,50.327,0.327,True
sample_5,4706,P0287,M2,51.54,1.54,False
sample_5,4706,P0288,M2,51.657,1.657,False
sample_5,4706,P0289,M2,50.211,0.211,True
sample_5,4706,P0290,M2,50.372,0.372,True
sample_5,4706,P0291,M2,50.006,0.006,True
sample_5,4706,P0292,M2,49.96,-0.04,True
sample_5,4706,P0293,M2,49.729,-0.271,True
sample_5,4706,P0294,M2,49.844,-0.156,True
sample_5,4706,P0295,M2,50.356,0.356,True
sample_5,4706,P0296,M2,50.968,0.968,True
sample_5,4706,P0297,M2,49.823,-0.177,True
sample_5,4706,P0298,M2,50.402,0.402,True
sample_5,4706,P0299,M2,49.603,-0.397,True
sample_5,4706,P0300,M2,50.619,0.619,True
sample_5,4706,P0301,M2,50.822,0.822,True
sample_5,4706,P0302,M2,49.843,-0.157,True
sample_5,4706,P0303,M2,50.445,0.445,True
sample_5,4706,P0304,M2,48.898,-1.102,True
sample_5,4706,P0305,M2,49.133,-0.867,True
sample_5,4706,P0306,M2,50.123,0.123,True
sample_5,4706,P0307,M2,49.286,-0.714,True
sample_5,4706,P0308,M2,50.892,0.892,True
sample_5,4706,P0309,M2,50.445,0.445,True
sample_5,4706,P0310,M2,50.544,0.544,True
sample_5,4706,P0311,M2,49.689,-0.311,True
sample_5,4706,P0312,M2,50.58,0.58,True
sample_5,4706,P0313,M2,50.036,0.036,True
sample_5,4706,P0314,M2,50.139,0.139,True
sample_5,4706,P0315,M2,50.144,0.144,True
sample_5,4706,P0316,M2,50.46,0.46,True
sample_5,4706,P0317,M2,50.396,0.396,True
sample_5,4706,P0318,M2,50.078,0.078,True
sample_5,4706,P0319,M2,49.865,-0.135,True
sample_5,4706,P0320,M2,49.459,-0.541,True
sample_5,4706,P0321,M2,50.37,0.37,True
sample_5,4706,P0322,M2,50.433,0.433,True
sample_5,4706,P0323,M2,50.738,0.738,True
sample_5,4706,P0324,M2,50.331,0.331,True
sample_5,4706,P0325,M2,49.486,-0.514,True
sample_5,4706,P0326,M2,49.594,-0.406,True
sample_5,4706,P0327,M2,50.408,0.408,True
sample_5,4706,P0328,M2,49.613,-0.387,True
sample_5,4706,P0329,M2,49.689,-0.311,True
sample_5,4706,P0330,M2,51.232,1.232,True
sample_5,4706,P0331,M2,49.803,-0.197,True
sample_5,4706,P0332,M2,50.132,0.132,True
sample_5,4706,P0333,M2,51.706,1.706,False
sample_5,4706,P0334,M2,50.55,0.55,True
sample_5,4706,P0335,M2,50.214,0.214,True
sample_5,4706,P0336,M2,49.713,-0.287,True
sample_5,4706,P0337,M2,50.351,0.351,True
sample_5,4706,P0338,M2,50.907,0.907,True
sample_5,4706,P0339,M2,51.066,1.066,True
sample_5,4706,P0340,M2,51.266,1.266,True
sample_5,4706,P0341,M2,49.308,-0.692,True
sample_5,4706,P0342,M2,50.748,0.748,True
sample_5,4706,P0343,M2,49.56,-0.44,True
sample_5,4706,P0344,M2,52.08,2.08,False
sample_5,4706,P0345,M2,49.403,-0.597,True
sample_5,4706,P0346,M2,50.005,0.005,True
sample_5,4706,P0347,M2,50.28,0.28,True
sample_5,4706,P0348,M2,50.859,0.859,True
sample_5,4706,P0349,M2,49.954,-0.046,True
sample_5,4706,P0350,M2,51.329,1.329,True
sample_5,4706,P0351,M2,50.195,0.195,True
sample_5,4706,P0352,M2,50.103,0.103,True
sample_5,4706,P0353,M2,49.735,-0.265,True
sample_5,4706,P0354,M2,49.747,-0.253,True
sample_5,4706,P0355,M2,50.062,0.062,True
sample_5,4706,P0356,M2,49.961,-0.039,True
sample_5,4706,P0357,M2,50.594,0.594,True
sample_5,4706,P0358,M2,50.516,0.516,True
sample_5,4706,P0359,M2,50.376,0.376,True
sample_5,4706,P0360,M2,50.771,0.771,True
sample_5,4706,P0361,M3,49.209,-0.791,True
sample_5,4706,P0362,M3,49.604,-0.396,True
sample_5,4706,P0363,M3,50.807,0.807,True
sample_5,4706,P0364,M3,50.994,0.994,True
sample_5,4706,P0365,M3,48.335,-1.665,False
sample_5,4706,P0366,M3,49.67,-0.33,True
sample_5,4706,P0367,M3,50.214,0.214,True
sample_5,4706,P0368,M3,50.353,0.353,True
sample_5,4706,P0369,M3,49.887,-0.113,True
sample_5,4706,P0370,M3,49.59,-0.41,True
sample_5,4706,P0371,M3,49.876,-0.124,True
sample_5,4706,P0372,M3,50.137,0.137,True
sample_5,4706,P0373,M3,49.289,-0.711,True
sample_5,4706,P0374,M3,49.487,-0.513,True
sample_5,4706,P0375,M3,48.553,-1.447,True
sample_5,4706,P0376,M3,49.409,-0.591,True
sample_5,4706,P0377,M3,50.22,0.22,True
sample_5,4706,P0378,M3,49.989,-0.011,True
sample_5,4706,P0379,M3,49.915,-0.085,True
sample_5,4706,P0380,M3,49.708,-0.292,True
sample_5,4706,P0381,M3,49.507,-0.493,True
sample_5,4706,P0382,M3,48.391,-1.609,False
sample_5,4706,P0383,M3,50.965,0.965,True
sample_5,4706,P0384,M3,49.847,-0.153,True
sample_5,4706,P0385,M3,50.271,0.271,True
sample_5,4706,P0386,M3,50.939,0.939,True
sample_5,4706,P0387,M3,51.289,1.289,True
sample_5,4706,P0388,M3,51.176,1.176,True
sample_5,4706,P0389,M3,50.075,0.075,True
sample_5,4706,P0390,M3,48.897,-1.103,True
sample_5,4706,P0391,M3,49.237,-0.763,True
sample_5,4706,P0392,M3,49.643,-0.357,True
sample_5,4706,P0393,M3,50.139,0.139,True
sample_5,4706,P0394,M3,49.415,-0.585,True
sample_5,4706,P0395,M3,49.252,-0.748,True
sample_5,4706,P0396,M3,49.996,-0.004,True
sample_5,4706,P0397,M3,50.36,0.36,True
sample_5,4706,P0398,M3,49.782,-0.218,True
sample_5,4706,P0399,M3,48.297,-1.703,False
sample_5,4706,P0400,M3,49.843,-0.157,True
sample_5,4706,P0401,M3,50.455,0.455,True
sample_5,4706,P0402,M3,50.973,0.973,True
sample_5,4706,P0403,M3,49.333,-0.667,True
sample_5,4706,P0404,M3,49.538,-0.462,True
sample_5,4706,P0405,M3,49.786,-0.214,True
sample_5,4706,P0406,M3,50.73,0.73,True
sample_5,4706,P0407,M3,48.539,-1.461,True
sample_5,4706,P0408,M3,49.094,-0.906,True
sample_5,4706,P0409,M3,49.439,-0.561,True
sample_5,4706,P0410,M3,49.473,-0.527,True
sample_5,4706,P0411,M3,49.494,-0.506,True
sample_5,4706,P0412,M3,49.987,-0.013,True
sample_5,4706,P0413,M3,50.104,0.104,True
sample_5,4706,P0414,M3,49.907,-0.093,True
sample_5,4706,P0415,M3,49.83,-0.17,True
sample_5,4706,P0416,M3,49.67,-0.33,True
sample_5,4706,P0417,M3,49.582,-0.418,True
sample_5,4706,P0418,M3,48.466,-1.534,False
sample_5,4706,P0419,M3,49.89,-0.11,True
sample_5,4706,P0420,M3,49.875,-0.125,True
sample_5,4706,P0421,M3,49.973,-0.027,True
sample_5,4706,P0422,M3,48.93,-1.07,True
sample_5,4706,P0423,M3,49.809,-0.191,True
sample_5,4706,P0424,M3,50.036,0.036,True
sample_5,4706,P0425,M3,49.165,-0.835,True
sample_5,4706,P0426,M3,49.533,-0.467,True
sample_5,4706,P0427,M3,48.472,-1.528,False
sample_5,4706,P0428,M3,49.553,-0.447,True
sample_5,4706,P0429,M3,49.322,-0.678,True
sample_5,4706,P0430,M3,49.261,-0.739,True
sample_5,4706,P0431,M3,49.772,-0.228,True
sample_5,4706,P0432,M3,50.142,0.142,True
sample_5,4706,P0433,M3,49.872,-0.128,True
sample_5,4706,P0434,M3,50.005,0.005,True
sample_5,4706,P0435,M3,50.274,0.274,True
sample_5,4706,P0436,M3,49.161,-0.839,True
sample_5,4706,P0437,M3,49.177,-0.823,True
sample_5,4706,P0438,M3,49.872,-0.128,True
sample_5,4706,P0439,M3,49.235,-0.765,True
sample_5,4706,P0440,M3,50.089,0.089,True
sample_5,4706,P0441,M3,49.573,-0.427,True
sample_5,4706,P0442,M3,49.44,-0.56,True
sample_5,4706,P0443,M3,50.304,0.304,True
sample_5,4706,P0444,M3,50.766,0.766,True
sample_5,4706,P0445,M3,50.158,0.158,True
sample_5,4706,P0446,M3,49.093,-0.907,True
sample_5,4706,P0447,M3,50.161,0.161,True
sample_5,4706,P0448,M3,49.677,-0.323,True
sample_5,4706,P0449,M3,49.356,-0.644,True
sample_5,4706,P0450,M3,49.454,-0.546,True
sample_5,4706,P0451,M3,49.466,-0.534,True
sample_5,4706,P0452,M3,50.039,0.039,True
sample_5,4706,P0453,M3,48.881,-1.119,True
sample_5,4706,P0454,M3,49.989,-0.011,True
sample_5,4706,P0455,M3,50.581,0.581,True
sample_5,4706,P0456,M3,49.517,-0.483,True
sample_5,4706,P0457,M3,50.897,0.897,True
sample_5,4706,P0458,M3,51.202,1.202,True
sample_5,4706,P0459,M3,49.135,-0.865,True
sample_5,4706,P0460,M3,50.228,0.228,True
sample_5,4706,P0461,M3,49.788,-0.212,True
sample_5,4706,P0462,M3,49.07,-0.93,True
sample_5,4706,P0463,M3,48.824,-1.176,True
sample_5,4706,P0464,M3,49.752,-0.248,True
sample_5,4706,P0465,M3,50.646,0.646,True
sample_5,4706,P0466,M3,48.676,-1.324,True
sample_5,4706,P0467,M3,50.157,0.157,True
sample_5,4706,P0468,M3,49.65,-0.35,True
sample_5,4706,P0469,M3,50.532,0.532,True
sample_5,4706,P0470,M3,50.271,0.271,True
sample_5,4706,P0471,M3,49.194,-0.806,True
sample_5,4706,P0472,M3,50.04,0.04,True
sample_5,4706,P0473,M3,50.587,0.587,True
sample_5,4706,P0474,M3,49.833,-0.167,True
sample_5,4706,P0475,M3,49.831,-0.169,True
sample_5,4706,P0476,M3,50.761,0.761,True
sample_5,4706,P0477,M3,49.209,-0.791,True
sample_5,4706,P0478,M3,48.974,-1.026,True
sample_5,4706,P0479,M3,50.186,0.186,True
sample_5,4706,P0480,M3,50.354,0.354,True
sample_5,4706,P0481,M3,48.954,-1.046,True
sample_5,4706,P0482,M3,49.285,-0.715,True
sample_5,4706,P0483,M3,49.668,-0.332,True
sample_5,4706,P0484,M3,50.947,0.947,True
sample_5,4706,P0485,M3,49.42,-0.58,True
sample_5,4706,P0486,M3,50.833,0.833,True
sample_5,4706,P0487,M3,51.275,1.275,True
sample_5,4706,P0488,M3,49.583,-0.417,True
sample_5,4706,P0489,M3,48.814,-1.186,True
sample_5,4706,P0490,M3,49.278,-0.722,True
sample_5,4706,P0491,M3,49.129,-0.871,True
sample_5,4706,P0492,M3,50.119,0.119,True
sample_5,4706,P0493,M3,47.834,-2.166,False
sample_5,4706,P0494,M3,50.13,0.13,True
sample_5,4706,P0495,M3,49.834,-0.166,True
sample_5,4706,P0496,M3,50.713,0.713,True
sample_5,4706,P0497,M3,50.303,0.303,True
sample_5,4706,P0498,M3,48.481,-1.519,False
sample_5,4706,P0499,M3,49.082,-0.918,True
sample_5,4706,P0500,M3,49.545,-0.455,True
sample_5,4706,P0501,M3,48.64,-1.36,True
sample_5,4706,P0502,M3,49.172,-0.828,True
sample_5,4706,P0503,M3,49.05,-0.95,True
sample_5,4706,P0504,M3,49.486,-0.514,True
sample_5,4706,P0505,M3,48.875,-1.125,True
sample_5,4706,P0506,M3,49.132,-0.868,True
sample_5,4706,P0507,M3,49.178,-0.822,True
sample_5,4706,P0508,M3,49.292,-0.708,True
sample_5,4706,P0509,M3,48.915,-1.085,True
sample_5,4706,P0510,M3,49.076,-0.924,True
sample_5,4706,P0511,M3,49.601,-0.399,True
sample_5,4706,P0512,M3,49.341,-0.659,True
sample_5,4706,P0513,M3,49.072,-0.928,True
sample_5,4706,P0514,M3,48.697,-1.303,True
sample_5,4706,P0515,M3,49.125,-0.875,True
sample_5,4706,P0516,M3,50.028,0.028,True
sample_5,4706,P0517,M3,50.335,0.335,True
sample_5,4706,P0518,M3,48.949,-1.051,True
sample_5,4706,P0519,M3,49.149,-0.851,True
sample_5,4706,P0520,M3,50.088,0.088,True
sample_5,4706,P0521,M3,49.534,-0.466,True
sample_5,4706,P0522,M3,50.663,0.663,True
sample_5,4706,P0523,M3,50.078,0.078,True
sample_5,4706,P0524,M3,50.646,0.646,True
sample_5,4706,P0525,M3,49.929,-0.071,True
sample_5,4706,P0526,M3,49.749,-0.251,True
sample_5,4706,P0527,M3,50.488,0.488,True
sample_5,4706,P0528,M3,49.877,-0.123,True
sample_5,4706,P0529,M3,50.887,0.887,True
sample_5,4706,P0530,M3,49.652,-0.348,True
sample_5,4706,P0531,M3,50.128,0.128,True
sample_5,4706,P0532,M3,49.245,-0.755,True
sample_5,4706,P0533,M3,50.223,0.223,True
sample_5,4706,P0534,M3,49.561,-0.439,True
sample_5,4706,P0535,M3,50.017,0.017,True
sample_5,4706,P0536,M3,49.102,-0.898,True
sample_5,4706,P0537,M3,49.878,-0.122,True
sample_5,4706,P0538,M3,50.697,0.697,True
sample_5,4706,P0539,M3,50.553,0.553,True
sample_5,4706,P0540,M3,50.155,0.155,True
