sample_id,seed,customer_id,age_group,channel,satisfaction,renewed
sample_5,4705,C0004,26-40,phone,2,True
sample_5,4705,C0005,41-60,mobile_app,5,True
sample_5,4705,C0006,26-40,mobile_app,5,True
sample_5,4705,C0007,41-60,phone,3,True
sample_5,4705,C0008,41-60,website,4,True
sample_5,4705,C0009,26-40,mobile_app,4,False
sample_5,4705,C0010,60+,website,2,True
sample_5,4705,C0011,41-60,website,3,False
sample_5,4705,C0012,18-25,website,3,False
sample_5,4705,C0013,26-40,mobile_app,4,True
sample_5,4705,C0014,41-60,mobile_app,3,True
sample_5,4705,C0015,18-25,mobile_app,3,True
sample_5,4705,C0016,26-40,mobile_app,4,True
sample_5,4705,C0017,60+,website,2,True
sample_5,4705,C0018,60+,mobile_app,3,True
sample_5,4705,C0019,41-60,mobile_app,4,True
sample_5,4705,C0020,26-40,website,4,True
sample_5,4705,C0021,26-40,mobile_app,3,False
sample_5,4705,C0022,60+,website,3,False
sample_5,4705,C0023,41-60,website,4,True
sample_5,4705,C0024,18-25,phone,3,True
sample_5,4705,C0025,18-25,mobile_app,4,False
sample_5,4705,C0026,26-40,phone,4,True
sample_5,4705,C0027,26-40,website,4,True
sample_5,4705,C0028,26-40,website,3,True
sample_5,4705,C0029,41-60,website,3,True
sample_5,4705,C0030,60+,mobile_app,4,True
sample_5,4705,C0031,26-40,website,4,True
sample_5,4705,C0032,41-60,website,5,True
sample_5,4705,C0033,60+,website,2,False
sample_5,4705,C0034,41-60,mobile_app,3,True
sample_5,4705,C0035,26-40,website,5,False
sample_5,4705,C0036,41-60,mobile_app,2,True
sample_5,4705,C0037,18-25,website,4,True
sample_5,4705,C0038,41-60,mobile_app,4,True
sample_5,4705,C0039,41-60,website,5,True
sample_5,4705,C0040,26-40,phone,4,True
sample_5,4705,C0041,41-60,website,4,True
sample_5,4705,C0042,26-40,phone,3,True
sample_5,4705,C0043,41-60,website,5,True
sample_5,4705,C0044,41-60,phone,3,True
sample_5,4705,C0045,41-60,mobile_app,4,True
sample_5,4705,C0046,60+,mobile_app,4,True
sample_5,4705,C0047,60+,website,1,False
sample_5,4705,C0048,18-25,website,4,True
sample_5,4705,C0049,26-40,mobile_app,5,True
sample_5,4705,C0050,26-40,mobile_app,4,True
sample_5,4705,C0051,41-60,website,5,True
sample_5,4705,C0052,41-60,mobile_app,5,True
sample_5,4705,C0053,41-60,website,4,True
sample_5,4705,C0054,60+,phone,2,True
sample_5,4705,C0055,26-40,mobile_app,3,False
sample_5,4705,C0056,26-40,website,4,True
sample_5,4705,C0057,41-60,mobile_app,2,True
sample_5,4705,C0058,18-25,mobile_app,4,True
sample_5,4705,C0059,18-25,website,4,True
sample_5,4705,C0060,26-40,phone,2,False
sample_5,4705,C0061,18-25,mobile_app,3,True
sample_5,4705,C0062,26-40,website,2,True
sample_5,4705,C0063,26-40,website,3,False
sample_5,4705,C0064,41-60,website,3,False
sample_5,4705,C0065,60+,website,5,True
sample_5,4705,C0066,41-60,phone,3,True
sample_5,4705,C0067,60+,mobile_app,4,True
sample_5,4705,C0068,18-25,phone,4,True
sample_5,4705,C0069,41-60,website,3,True
sample_5,4705,C0070,60+,website,2,False
sample_5,4705,C0071,60+,phone,4,True
sample_5,4705,C0072,41-60,mobile_app,5,True
sample_5,4705,C0073,41-60,mobile_app,4,True
sample_5,4705,C0074,60+,website,4,True
sample_5,4705,C0075,26-40,website,4,True
sample_5,4705,C0076,60+,website,4,False
sample_5,4705,C0077,18-25,website,4,True
sample_5,4705,C0078,41-60,mobile_app,3,False
sample_5,4705,C0079,18-25,website,3,True
sample_5,4705,C0080,18-25,website,2,False
sample_5,4705,C0081,26-40,website,5,True
sample_5,4705,C0082,26-40,website,5,True
sample_5,4705,C0083,26-40,mobile_app,5,True
sample_5,4705,C0084,18-25,phone,3,True
sample_5,4705,C0085,41-60,phone,4,False
sample_5,4705,C0086,26-40,website,5,True
sample_5,4705,C0087,41-60,phone,3,True
sample_5,4705,C0088,26-40,mobile_app,4,True
sample_5,4705,C0089,26-40,mobile_app,3,True
sample_5,4705,C0090,60+,website,4,True
sample_5,4705,C0091,41-60,website,3,True
sample_5,4705,C0092,41-60,mobile_app,3,False
sample_5,4705,C0093,18-25,website,3,False
sample_5,4705,C0094,26-40,website,4,True
sample_5,4705,C0095,41-60,mobile_app,3,False
sample_5,4705,C0096,18-25,mobile_app,3,False
sample_5,4705,C0097,18-25,website,4,True
sample_5,4705,C0098,18-25,phone,2,True
sample_5,4705,C0099,26-40,mobile_app,5,True
sample_5,4705,C0100,26-40,mobile_app,4,True
sample_5,4705,C0101,41-60,website,3,True
sample_5,4705,C0102,41-60,website,2,True
sample_5,4705,C0103,26-40,website,2,True
sample_5,4705,C0104,26-40,website,2,False
sample_5,4705,C0105,41-60,mobile_app,5,True
sample_5,4705,C0106,41-60,phone,2,True
sample_5,4705,C0107,41-60,website,4,True
sample_5,4705,C0108,41-60,website,5,False
sample_5,4705,C0109,18-25,website,4,False
sample_5,4705,C0110,26-40,phone,3,False
sample_5,4705,C0111,18-25,mobile_app,4,False
sample_5,4705,C0112,60+,mobile_app,3,True
sample_5,4705,C0113,26-40,phone,2,True
sample_5,4705,C0114,26-40,website,3,False
sample_5,4705,C0115,41-60,website,4,False
sample_5,4705,C0116,41-60,website,3,True
sample_5,4705,C0117,60+,mobile_app,5,True
sample_5,4705,C0118,18-25,phone,3,False
sample_5,4705,C0119,41-60,phone,2,False
sample_5,4705,C0120,41-60,website,4,False
sample_5,4705,C0121,26-40,website,4,False
sample_5,4705,C0122,60+,website,3,True
sample_5,4705,C0123,41-60,website,3,False
sample_5,4705,C0124,41-60,mobile_app,3,True
sample_5,4705,C0125,18-25,website,5,True
sample_5,4705,C0126,18-25,website,4,True
sample_5,4705,C0127,41-60,website,3,True
sample_5,4705,C0128,26-40,mobile_app,3,True
sample_5,4705,C0129,41-60,mobile_app,5,True
sample_5,4705,C0130,41-60,website,4,True
sample_5,4705,C0131,18-25,mobile_app,3,False
sample_5,4705,C0132,18-25,website,3,False
sample_5,4705,C0133,18-25,mobile_app,3,True
sample_5,4705,C0134,26-40,mobile_app,4,True
sample_5,4705,C0135,26-40,mobile_app,4,True
sample_5,4705,C0136,60+,website,3,True
sample_5,4705,C0137,41-60,website,4,True
sample_5,4705,C0138,41-60,website,5,True
sample_5,4705,C0139,26-40,website,3,True
sample_5,4705,C0140,60+,mobile_app,2,True
sample_5,4705,C0141,26-40,website,3,True
sample_5,4705,C0142,18-25,phone,4,True
sample_5,4705,C0143,60+,mobile_app,4,False
sample_5,4705,C0144,26-40,phone,3,True
sample_5,4705,C0145,41-60,mobile_app,4,True
sample_5,4705,C0146,26-40,mobile_app,3,False
sample_5,4705,C0147,26-40,mobile_app,4,False
sample_5,4705,C0148,26-40,mobile_app,3,False
sample_5,4705,C0149,26-40,website,5,True
sample_5,4705,C0150,41-60,mobile_app,3,False
sample_5,4705,C0151,60+,phone,2,False
sample_5,4705,C0152,26-40,website,2,False
sample_5,4705,C0153,26-40,website,4,False
sample_5,4705,C0154,18-25,mobile_app,5,True
sample_5,4705,C0155,26-40,website,4,True
sample_5,4705,C0156,60+,website,2,False
sample_5,4705,C0157,60+,mobile_app,5,True
sample_5,4705,C0158,41-60,mobile_app,4,False
sample_5,4705,C0159,18-25,website,5,True
sample_5,4705,C0160,18-25,mobile_app,5,True
sample_5,4705,C0161,26-40,website,4,True
sample_5,4705,C0162,41-60,website,3,True
sample_5,4705,C0163,26-40,mobile_app,5,True
sample_5,4705,C0164,26-40,mobile_app,3,False
sample_5,4705,C0165,41-60,mobile_app,4,True
sample_5,4705,C0166,60+,website,2,True
sample_5,4705,C0167,26-40,website,4,False
sample_5,4705,C0168,18-25,website,2,True
sample_5,4705,C0169,26-40,website,5,True
sample_5,4705,C0170,26-40,website,5,False
sample_5,4705,C0171,60+,website,3,True
sample_5,4705,C0172,26-40,website,4,True
sample_5,4705,C0173,41-60,mobile_app,4,True
sample_5,4705,C0174,18-25,mobile_app,5,True
sample_5,4705,C0175,26-40,mobile_app,4,False
sample_5,4705,C0176,26-40,website,2,False
sample_5,4705,C0177,26-40,website,5,True
sample_5,4705,C0178,41-60,mobile_app,4,True
sample_5,4705,C0179,26-40,mobile_app,5,True
sample_5,4705,C0180,18-25,website,3,True
sample_5,4705,C0181,26-40,phone,5,True
sample_5,4705,C0182,26-40,mobile_app,3,True
sample_5,4705,C0183,18-25,mobile_app,4,True
sample_5,4705,C0184,60+,website,4,False
sample_5,4705,C0185,41-60,phone,3,False
sample_5,4705,C0186,41-60,website,4,True
sample_5,4705,C0187,18-25,website,5,True
sample_5,4705,C0188,26-40,mobile_app,5,True
sample_5,4705,C0189,26-40,website,3,True
sample_5,4705,C0190,26-40,website,4,True
sample_5,4705,C0191,41-60,mobile_app,5,True
sample_5,4705,C0192,26-40,mobile_app,3,False
sample_5,4705,C0193,26-40,phone,3,False
sample_5,4705,C0194,41-60,website,4,True
sample_5,4705,C0195,26-40,phone,4,False
sample_5,4705,C0196,26-40,website,4,False
sample_5,4705,C0197,41-60,mobile_app,4,True
sample_5,4705,C0198,60+,website,2,True
sample_5,4705,C0199,41-60,website,5,True
sample_5,4705,C0200,18-25,website,4,True
sample_5,4705,C0201,18-25,mobile_app,4,True
sample_5,4705,C0202,60+,mobile_app,1,True
sample_5,4705,C0203,18-25,phone,4,True
sample_5,4705,C0204,26-40,website,4,True
sample_5,4705,C0205,41-60,website,3,True
sample_5,4705,C0206,26-40,mobile_app,5,True
sample_5,4705,C0207,26-40,website,4,True
sample_5,4705,C0208,18-25,website,2,False
sample_5,4705,C0209,26-40,mobile_app,4,True
sample_5,4705,C0210,60+,website,5,True
sample_5,4705,C0211,18-25,website,5,True
sample_5,4705,C0212,26-40,mobile_app,2,True
sample_5,4705,C0213,18-25,mobile_app,5,True
sample_5,4705,C0214,41-60,website,2,False
sample_5,4705,C0215,60+,website,4,False
sample_5,4705,C0216,26-40,mobile_app,4,True
sample_5,4705,C0217,26-40,mobile_app,5,True
sample_5,4705,C0218,26-40,website,4,True
sample_5,4705,C0219,26-40,mobile_app,4,True
sample_5,4705,C0220,26-40,website,5,True
sample_5,4705,C0221,41-60,phone,2,False
sample_5,4705,C0222,41-60,mobile_app,4,True
sample_5,4705,C0223,41-60,website,2,False
sample_5,4705,C0224,41-60,website,3,True
sample_5,4705,C0225,60+,mobile_app,4,False
sample_5,4705,C0226,26-40,phone,3,True
sample_5,4705,C0227,26-40,phone,4,True
sample_5,4705,C0228,26-40,mobile_app,4,True
sample_5,4705,C0229,41-60,website,4,True
sample_5,4705,C0230,18-25,website,5,True
sample_5,4705,C0231,41-60,phone,3,True
sample_5,4705,C0232,41-60,website,4,True
sample_5,4705,C0233,18-25,website,4,False
sample_5,4705,C0234,18-25,website,4,True
sample_5,4705,C0235,26-40,mobile_app,4,True
sample_5,4705,C0236,26-40,mobile_app,5,True
sample_5,4705,C0237,18-25,mobile_app,4,False
sample_5,4705,C0238,26-40,website,5,True
sample_5,4705,C0239,41-60,website,2,False
sample_5,4705,C0240,26-40,mobile_app,3,True
sample_5,4705,C0241,26-40,mobile_app,4,False
sample_5,4705,C0242,18-25,website,4,True
sample_5,4705,C0243,60+,website,4,False
sample_5,4705,C0244,60+,website,2,True
sample_5,4705,C0245,26-40,phone,4,True
sample_5,4705,C0246,60+,mobile_app,3,True
sample_5,4705,C0247,18-25,mobile_app,4,True
sample_5,4705,C0248,41-60,website,4,False
sample_5,4705,C0249,18-25,website,3,True
sample_5,4705,C0250,26-40,mobile_app,5,True
sample_5,4705,C0251,41-60,website,3,True
sample_5,4705,C0252,26-40,website,3,True
sample_5,4705,C0253,41-60,mobile_app,3,True
sample_5,4705,C0254,41-60,website,3,True
sample_5,4705,C0255,26-40,mobile_app,4,True
sample_5,4705,C0256,26-40,website,5,True
sample_5,4705,C0257,60+,website,4,True
sample_5,4705,C0258,41-60,website,2,True
sample_5,4705,C0259,26-40,website,4,True
sample_5,4705,C0260,26-40,mobile_app,4,True
sample_5,4705,C0261,60+,website,2,True
sample_5,4705,C0262,41-60,website,3,True
sample_5,4705,C0263,60+,mobile_app,5,True
sample_5,4705,C0264,60+,website,4,False
sample_5,4705,C0265,41-60,phone,3,False
sample_5,4705,C0266,60+,mobile_app,2,False
sample_5,4705,C0267,26-40,mobile_app,5,True
sample_5,4705,C0268,18-25,phone,4,True
sample_5,4705,C0269,26-40,website,4,True
sample_5,4705,C0270,26-40,mobile_app,5,True
sample_5,4705,C0271,26-40,website,4,True
sample_5,4705,C0272,26-40,website,4,True
sample_5,4705,C0273,26-40,website,5,True
sample_5,4705,C0274,18-25,website,5,False
sample_5,4705,C0275,26-40,website,5,True
sample_5,4705,C0276,41-60,website,4,True
sample_5,4705,C0277,26-40,phone,2,False
sample_5,4705,C0278,41-60,mobile_app,2,True
sample_5,4705,C0279,26-40,mobile_app,4,True
sample_5,4705,C0280,41-60,mobile_app,3,True
sample_5,4705,C0281,18-25,website,4,True
sample_5,4705,C0282,60+,mobile_app,4,True
sample_5,4705,C0283,26-40,mobile_app,4,True
sample_5,4705,C0284,18-25,website,4,False
sample_5,4705,C0285,41-60,mobile_app,3,True
sample_5,4705,C0286,18-25,website,3,True
sample_5,4705,C0287,60+,mobile_app,5,True
sample_5,4705,C0288,26-40,website,3,True
sample_5,4705,C0289,41-60,website,3,True
sample_5,4705,C0290,41-60,website,5,True
sample_5,4705,C0291,41-60,website,1,True
sample_5,4705,C0292,41-60,mobile_app,4,False
sample_5,4705,C0293,41-60,website,2,False
sample_5,4705,C0294,26-40,phone,3,True
sample_5,4705,C0295,41-60,phone,3,True
sample_5,4705,C0296,60+,website,2,True
sample_5,4705,C0297,60+,website,3,True
sample_5,4705,C0298,26-40,mobile_app,3,True
sample_5,4705,C0299,41-60,website,3,True
sample_5,4705,C0300,18-25,website,4,False
sample_5,4705,C0301,26-40,phone,3,True
sample_5,4705,C0302,26-40,mobile_app,5,True
sample_5,4705,C0303,26-40,mobile_app,4,True
sample_5,4705,C0304,18-25,website,3,False
sample_5,4705,C0305,26-40,website,4,True
sample_5,4705,C0306,26-40,website,4,True
sample_5,4705,C0307,26-40,mobile_app,5,True
sample_5,4705,C0308,26-40,website,4,False
sample_5,4705,C0309,26-40,website,5,True
sample_5,4705,C0310,26-40,mobile_app,5,True
sample_5,4705,C0311,26-40,mobile_app,4,True
sample_5,4705,C0312,18-25,website,2,True
sample_5,4705,C0313,26-40,phone,4,False
sample_5,4705,C0314,26-40,website,4,False
sample_5,4705,C0315,60+,website,3,False
sample_5,4705,C0316,18-25,website,4,True
sample_5,4705,C0317,60+,mobile_app,4,False
sample_5,4705,C0318,41-60,mobile_app,3,True
sample_5,4705,C0319,41-60,mobile_app,3,True
sample_5,4705,C0320,18-25,mobile_app,4,True
sample_5,4705,C0321,60+,website,4,False
sample_5,4705,C0322,41-60,website,3,True
sample_5,4705,C0323,41-60,mobile_app,5,True
sample_5,4705,C0324,26-40,website,4,False
sample_5,4705,C0325,26-40,website,4,False
sample_5,4705,C0326,60+,website,3,True
sample_5,4705,C0327,26-40,website,1,True
sample_5,4705,C0328,18-25,website,4,True
sample_5,4705,C0329,26-40,website,3,True
sample_5,4705,C0330,18-25,website,4,True
sample_5,4705,C0331,18-25,phone,3,False
sample_5,4705,C0332,60+,website,4,True
sample_5,4705,C0333,26-40,website,3,False
sample_5,4705,C0334,18-25,mobile_app,4,True
sample_5,4705,C0335,60+,website,5,True
sample_5,4705,C0336,41-60,website,4,True
sample_5,4705,C0337,26-40,website,4,True
sample_5,4705,C0338,41-60,website,2,True
sample_5,4705,C0339,26-40,website,3,False
sample_5,4705,C0340,41-60,website,3,False
sample_5,4705,C0341,41-60,website,4,True
sample_5,4705,C0342,41-60,mobile_app,4,True
sample_5,4705,C0343,26-40,website,4,True
sample_5,4705,C0344,18-25,mobile_app,3,False
sample_5,4705,C0345,41-60,mobile_app,5,True
sample_5,4705,C0346,26-40,phone,3,True
sample_5,4705,C0347,26-40,website,3,True
sample_5,4705,C0348,18-25,website,5,True
sample_5,4705,C0349,60+,mobile_app,2,False
sample_5,4705,C0350,18-25,website,3,False
sample_5,4705,C0351,26-40,website,5,False
sample_5,4705,C0352,41-60,mobile_app,3,True
sample_5,4705,C0353,41-60,website,3,True
sample_5,4705,C0354,26-40,mobile_app,4,True
sample_5,4705,C0355,41-60,phone,4,True
sample_5,4705,C0356,41-60,website,3,True
sample_5,4705,C0357,26-40,phone,4,True
sample_5,4705,C0358,26-40,website,3,True
sample_5,4705,C0359,41-60,mobile_app,5,True
sample_5,4705,C0360,18-25,phone,5,True
sample_5,4705,C0361,26-40,mobile_app,3,False
sample_5,4705,C0362,41-60,website,3,True
sample_5,4705,C0363,18-25,phone,3,True
sample_5,4705,C0364,26-40,website,5,True
sample_5,4705,C0365,41-60,website,4,True
sample_5,4705,C0366,41-60,website,3,True
sample_5,4705,C0367,60+,mobile_app,5,True
sample_5,4705,C0368,26-40,mobile_app,4,True
sample_5,4705,C0369,26-40,website,2,False
sample_5,4705,C0370,18-25,mobile_app,4,True
sample_5,4705,C0371,18-25,mobile_app,4,False
sample_5,4705,C0372,41-60,mobile_app,3,True
sample_5,4705,C0373,60+,phone,4,True
sample_5,4705,C0374,41-60,mobile_app,4,True
sample_5,4705,C0375,18-25,mobile_app,4,True
sample_5,4705,C0376,41-60,phone,4,True
sample_5,4705,C0377,60+,phone,4,False
sample_5,4705,C0378,18-25,website,4,True
sample_5,4705,C0379,60+,website,3,False
sample_5,4705,C0380,41-60,mobile_app,4,True
sample_5,4705,C0381,41-60,website,3,False
sample_5,4705,C0382,26-40,website,3,True
sample_5,4705,C0383,60+,phone,2,False
sample_5,4705,C0384,26-40,mobile_app,5,True
sample_5,4705,C0385,26-40,website,3,False
sample_5,4705,C0386,26-40,website,5,True
sample_5,4705,C0387,41-60,mobile_app,4,True
sample_5,4705,C0388,41-60,mobile_app,4,True
sample_5,4705,C0389,60+,phone,2,False
sample_5,4705,C0390,41-60,mobile_app,4,True
sample_5,4705,C0391,41-60,website,3,True
sample_5,4705,C0392,41-60,website,3,False
sample_5,4705,C0393,18-25,website,3,True
sample_5,4705,C0394,18-25,mobile_app,5,True
sample_5,4705,C0395,18-25,website,5,True
sample_5,4705,C0396,26-40,website,4,False
sample_5,4705,C0397,18-25,website,4,True
sample_5,4705,C0398,18-25,mobile_app,3,True
sample_5,4705,C0399,26-40,phone,4,True
sample_5,4705,C0400,26-40,mobile_app,5,True
sample_5,4705,C0401,26-40,website,4,False
sample_5,4705,C0402,18-25,mobile_app,2,True
sample_5,4705,C0403,18-25,mobile_app,5,True
sample_5,4705,C0404,41-60,website,2,False
sample_5,4705,C0405,41-60,website,3,True
sample_5,4705,C0406,60+,phone,3,False
sample_5,4705,C0407,26-40,website,2,True
sample_5,4705,C0408,41-60,website,3,True
sample_5,4705,C0409,18-25,website,4,False
sample_5,4705,C0410,18-25,website,3,False
sample_5,4705,C0411,41-60,website,3,False
sample_5,4705,C0412,18-25,website,4,True
sample_5,4705,C0413,41-60,phone,2,False
sample_5,4705,C0414,18-25,phone,4,True
sample_5,4705,C0415,41-60,website,4,False
sample_5,4705,C0416,18-25,mobile_app,4,True
sample_5,4705,C0417,26-40,website,4,True
sample_5,4705,C0418,60+,mobile_app,3,True
sample_5,4705,C0419,41-60,website,5,True
sample_5,4705,C0420,26-40,website,4,True
sample_5,4705,C0421,18-25,mobile_app,5,True
sample_5,4705,C0422,41-60,mobile_app,4,True
sample_5,4705,C0423,60+,mobile_app,3,True
sample_5,4705,C0424,26-40,website,5,False
sample_5,4705,C0425,60+,mobile_app,3,True
sample_5,4705,C0426,18-25,mobile_app,5,True
sample_5,4705,C0427,41-60,mobile_app,3,False
sample_5,4705,C0428,26-40,website,4,True
sample_5,4705,C0429,60+,website,5,True
sample_5,4705,C0430,26-40,website,4,True
sample_5,4705,C0431,18-25,mobile_app,3,True
sample_5,4705,C0432,41-60,phone,4,True
sample_5,4705,C0433,41-60,mobile_app,3,False
sample_5,4705,C0434,41-60,phone,4,True
sample_5,4705,C0435,18-25,mobile_app,5,True
sample_5,4705,C0436,60+,website,3,True
sample_5,4705,C0437,26-40,mobile_app,3,False
sample_5,4705,C0438,26-40,website,3,False
sample_5,4705,C0439,41-60,website,2,True
sample_5,4705,C0440,41-60,phone,2,True
sample_5,4705,C0441,26-40,mobile_app,3,False
sample_5,4705,C0442,26-40,mobile_app,3,True
sample_5,4705,C0443,41-60,mobile_app,4,True
sample_5,4705,C0444,26-40,mobile_app,5,True
sample_5,4705,C0445,41-60,website,4,True
sample_5,4705,C0446,26-40,website,4,True
sample_5,4705,C0447,26-40,website,4,True
sample_5,4705,C0448,41-60,website,4,True
sample_5,4705,C0449,41-60,website,4,False
sample_5,4705,C0450,26-40,phone,3,True
sample_5,4705,C0451,18-25,website,4,False
sample_5,4705,C0452,26-40,website,3,True
sample_5,4705,C0453,26-40,website,4,True
sample_5,4705,C0454,18-25,website,5,True
sample_5,4705,C0455,60+,website,4,False
sample_5,4705,C0456,41-60,mobile_app,5,True
sample_5,4705,C0457,26-40,website,3,True
sample_5,4705,C0458,41-60,mobile_app,4,False
sample_5,4705,C0459,26-40,mobile_app,4,True
sample_5,4705,C0460,26-40,mobile_app,4,False
sample_5,4705,C0461,18-25,phone,3,True
sample_5,4705,C0462,60+,mobile_app,3,True
sample_5,4705,C0463,41-60,mobile_app,3,True
sample_5,4705,C0464,26-40,website,4,False
sample_5,4705,C0465,18-25,website,4,True
sample_5,4705,C0466,60+,phone,2,False
sample_5,4705,C0467,26-40,website,4,True
sample_5,4705,C0468,18-25,mobile_app,4,True
sample_5,4705,C0469,26-40,website,3,True
sample_5,4705,C0470,26-40,phone,4,True
sample_5,4705,C0471,60+,mobile_app,5,True
sample_5,4705,C0472,41-60,mobile_app,5,True
sample_5,4705,C0473,60+,mobile_app,4,True
sample_5,4705,C0474,18-25,website,3,False
sample_5,4705,C0475,18-25,website,4,False
sample_5,4705,C0476,26-40,phone,3,False
sample_5,4705,C0477,41-60,mobile_app,4,True
sample_5,4705,C0478,41-60,mobile_app,4,True
sample_5,4705,C0479,41-60,mobile_app,3,True
sample_5,4705,C0480,41-60,website,3,True
sample_5,4705,C0481,41-60,phone,3,True
sample_5,4705,C0482,41-60,mobile_app,5,True
sample_5,4705,C0483,18-25,website,5,True
sample_5,4705,C0484,26-40,website,4,True
sample_5,4705,C0485,41-60,mobile_app,4,True
sample_5,4705,C0486,60+,mobile_app,5,True
sample_5,4705,C0487,26-40,mobile_app,4,True
sample_5,4705,C0488,41-60,mobile_app,4,True
sample_5,4705,C0489,60+,website,4,True
sample_5,4705,C0490,18-25,mobile_app,4,True
sample_5,4705,C0491,18-25,website,4,False
sample_5,4705,C0492,26-40,mobile_app,4,True
sample_5,4705,C0493,26-40,website,2,False
sample_5,4705,C0494,26-40,mobile_app,4,False
sample_5,4705,C0495,26-40,phone,3,True
sample_5,4705,C0496,60+,website,3,True
sample_5,4705,C0497,26-40,mobile_app,5,True
sample_5,4705,C0498,26-40,mobile_app,2,True
sample_5,4705,C0499,41-60,mobile_app,2,True
sample_5,4705,C0500,60+,mobile_app,3,True
sample_5,4705,C0501,26-40,mobile_app,5,True
sample_5,4705,C0502,18-25,mobile_app,4,True
sample_5,4705,C0503,26-40,phone,3,True
sample_5,4705,C0504,41-60,website,2,False
sample_5,4705,C0505,41-60,mobile_app,4,True
sample_5,4705,C0506,60+,mobile_app,3,True
sample_5,4705,C0507,60+,website,3,True
sample_5,4705,C0508,60+,mobile_app,5,True
sample_5,4705,C0509,41-60,phone,3,True
sample_5,4705,C0510,18-25,website,5,True
sample_5,4705,C0511,60+,website,5,True
sample_5,4705,C0512,26-40,phone,2,False
sample_5,4705,C0513,18-25,website,2,False
sample_5,4705,C0514,26-40,mobile_app,2,True
sample_5,4705,C0515,18-25,website,5,True
sample_5,4705,C0516,41-60,mobile_app,5,True
sample_5,4705,C0517,26-40,website,2,False
sample_5,4705,C0518,26-40,website,4,False
sample_5,4705,C0519,41-60,mobile_app,3,True
sample_5,4705,C0520,26-40,mobile_app,2,True
sample_5,4705,C0521,26-40,mobile_app,4,False
sample_5,4705,C0522,41-60,mobile_app,4,True
sample_5,4705,C0523,26-40,mobile_app,3,True
sample_5,4705,C0524,41-60,mobile_app,4,False
sample_5,4705,C0525,18-25,mobile_app,5,True
sample_5,4705,C0526,41-60,mobile_app,3,True
sample_5,4705,C0527,26-40,phone,4,False
sample_5,4705,C0528,41-60,website,3,False
sample_5,4705,C0529,26-40,website,2,False
sample_5,4705,C0530,18-25,mobile_app,2,False
sample_5,4705,C0531,18-25,website,2,False
sample_5,4705,C0532,41-60,website,4,True
sample_5,4705,C0533,60+,website,5,True
sample_5,4705,C0534,18-25,phone,3,True
sample_5,4705,C0535,41-60,mobile_app,4,True
sample_5,4705,C0536,18-25,mobile_app,3,True
sample_5,4705,C0537,26-40,website,4,False
sample_5,4705,C0538,18-25,website,3,False
sample_5,4705,C0539,18-25,website,4,True
sample_5,4705,C0540,26-40,mobile_app,4,False
sample_5,4705,C0541,41-60,mobile_app,4,True
sample_5,4705,C0542,26-40,phone,4,True
sample_5,4705,C0543,26-40,website,5,True
sample_5,4705,C0544,60+,mobile_app,3,True
sample_5,4705,C0545,26-40,website,4,False
sample_5,4705,C0546,26-40,website,3,True
sample_5,4705,C0547,41-60,website,3,True
sample_5,4705,C0548,18-25,phone,4,True
sample_5,4705,C0549,18-25,phone,4,True
sample_5,4705,C0550,26-40,mobile_app,3,False
sample_5,4705,C0551,26-40,website,4,True
sample_5,4705,C0552,41-60,phone,3,True
sample_5,4705,C0553,26-40,website,5,True
sample_5,4705,C0554,26-40,website,4,False
sample_5,4705,C0555,18-25,mobile_app,5,True
sample_5,4705,C0556,26-40,mobile_app,3,True
sample_5,4705,C0557,26-40,website,4,False
sample_5,4705,C0558,60+,website,4,True
sample_5,4705,C0559,26-40,mobile_app,4,True
sample_5,4705,C0560,26-40,phone,4,True
sample_5,4705,C0561,18-25,phone,2,False
sample_5,4705,C0562,18-25,website,4,False
sample_5,4705,C0563,26-40,website,5,True
sample_5,4705,C0564,26-40,website,4,False
sample_5,4705,C0565,26-40,website,5,True
sample_5,4705,C0566,26-40,website,5,True
sample_5,4705,C0567,26-40,mobile_app,5,True
sample_5,4705,C0568,26-40,website,4,True
sample_5,4705,C0569,26-40,website,4,True
sample_5,4705,C0570,41-60,mobile_app,3,True
sample_5,4705,C0571,18-25,mobile_app,4,True
sample_5,4705,C0572,26-40,website,4,False
sample_5,4705,C0573,60+,website,3,True
sample_5,4705,C0574,26-40,website,4,True
sample_5,4705,C0575,26-40,mobile_app,4,True
sample_5,4705,C0576,60+,website,4,True
sample_5,4705,C0577,26-40,website,4,True
sample_5,4705,C0578,41-60,phone,3,True
sample_5,4705,C0579,26-40,website,3,True
sample_5,4705,C0580,26-40,website,3,True
sample_5,4705,C0581,41-60,website,3,True
sample_5,4705,C0582,41-60,phone,2,False
sample_5,4705,C0583,18-25,website,4,False
sample_5,4705,C0584,26-40,website,2,False
sample_5,4705,C0585,26-40,website,4,False
sample_5,4705,C0586,60+,website,2,True
sample_5,4705,C0587,41-60,website,3,True
sample_5,4705,C0588,26-40,mobile_app,2,True
sample_5,4705,C0589,41-60,website,4,True
sample_5,4705,C0590,60+,website,3,False
sample_5,4705,C0591,41-60,website,3,True
sample_5,4705,C0592,26-40,website,4,False
sample_5,4705,C0593,18-25,phone,3,True
sample_5,4705,C0594,18-25,mobile_app,4,True
sample_5,4705,C0595,26-40,website,4,True
sample_5,4705,C0596,41-60,mobile_app,4,True
sample_5,4705,C0597,18-25,phone,4,False
sample_5,4705,C0598,26-40,mobile_app,4,True
